file,category,split,vertices_count,faces_count,triangles_count,edges_count,surface_area,mean_triangle_area,min_triangle_area,max_triangle_area,bbox_x,bbox_y,bbox_z,bbox_diagonal,centroid_x,centroid_y,centroid_z,max_radius_from_centroid
D:\research\data\ModelNet10\bathtub\train\bathtub_0049.off,bathtub,train,1777,2509,2509,4245,16545.839149989344,6.5998560630192795,0.00010002000000332032,960.116832,32.0998,60.007302,16.25,69.96667744976321,-3.0724887450759693,-6.514578815419251,0.9586717242543652,42.21089849983772
D:\research\data\ModelNet10\bathtub\train\bathtub_0050.off,bathtub,train,680,822,822,1503,7842.694756839856,9.540991188369643,0.00429023390509562,268.9601638655869,31.0,59.0,23.112,70.5419346488314,-1.4565164352941131,-0.04029759411765076,-0.43833251764706127,33.366794306377386
D:\research\data\ModelNet10\bathtub\train\bathtub_0051.off,bathtub,train,9851,17309,17309,27061,16943.98517231075,0.9790249709545769,5.182924366250705e-08,278.4122187493231,31.5558,69.0283,25.244648,79.98729253558908,-2.0839427790071987,0.6063868352451536,2.8005164227996073,36.30859937078879
D:\research\data\ModelNet10\bathtub\train\bathtub_0052.off,bathtub,train,2734,2582,2582,5232,15189.402350024458,5.891932641592103,0.00012332456730102933,499.8714608849999,27.559,59.0547,24.1872,69.51242131396373,-0.006898317483540002,18.64725921726413,2.380288579370881,52.1569861323722
D:\research\data\ModelNet10\bathtub\train\bathtub_0053.off,bathtub,train,18108,29158,29158,47097,16299.39938033859,0.5591560679361386,3.710000000442873e-06,545.267909125,51.965,92.8499,35.8975,112.29468224835938,17.140669946984982,0.5512056318201687,10.44367434172762,56.7851158316008
D:\research\data\ModelNet10\bathtub\train\bathtub_0054.off,bathtub,train,2316,2006,2006,3903,25775.781415677873,12.849342679799554,0.0007484400000000026,709.902351851,39.3701,78.7402,23.23461,91.04872855730662,2.041273536269419,0.15535549740932897,0.07945299136437771,46.5951597721146
D:\research\data\ModelNet10\bathtub\train\bathtub_0055.off,bathtub,train,10044,14168,14168,24136,20206.775723412316,1.4345290162865538,3.329999993528787e-07,761.37296544,45.1485,72.3924,22.6695,88.27770307535192,-0.10703380724809768,0.04748335981680666,1.6869550776582838,44.554792458399426
D:\research\data\ModelNet10\bathtub\train\bathtub_0056.off,bathtub,train,621,544,544,1126,33385.063967020025,62.28556710264921,0.017722429999999977,1762.2680639999996,54.7244,119.607,19.252,132.9331934031527,9.938605314009678,-20.10382850241546,2.9592278421900082,89.07816334717742
D:\research\data\ModelNet10\bathtub\train\bathtub_0057.off,bathtub,train,1966,2158,2158,3967,2943583.5950139686,1377.4373397351283,0.0008089999999896236,186624.0,432.0,864.0,194.75,985.4174559545817,-2.0744360122075083,-138.84460386571735,-5.924779755849434,619.7506481660645
D:\research\data\ModelNet10\bathtub\train\bathtub_0058.off,bathtub,train,6794,7890,7890,13764,14561.207212892232,1.8462288846065888,9.010000000011001e-06,362.28839187450006,53.8372,80.0007,23.32055,99.20889152002707,-5.939125506623512,0.21327864910214778,-6.024696204003221,44.798364737019696
D:\research\data\ModelNet10\bathtub\train\bathtub_0059.off,bathtub,train,1224,1128,1128,2306,181716.8935264753,161.09653681425075,0.38982294999991396,3100.00954802,98.25682,177.3355,59.0551,211.1629396290277,-0.12866763071894968,-0.4837433986928001,0.816996405228783,94.17428964260307
D:\research\data\ModelNet10\bathtub\train\bathtub_0060.off,bathtub,train,598,1010,1010,1590,10605.236473237925,10.541984565842863,0.05636381726537523,362.32952250000005,33.87763,65.4271,28.75,79.08831600702408,0.16965582274247443,-6.408998648829435,-1.266298729096986,41.720502631488564
D:\research\data\ModelNet10\bathtub\train\bathtub_0061.off,bathtub,train,388,352,352,722,7808.182162722823,22.182335689553497,0.1448730936855005,243.99729007415718,35.433262,74.802988,15.74805,84.25558823301448,1.7981098453608253,-6.989690720126771e-06,0.6060903659793829,38.143523030027204
D:\research\data\ModelNet10\bathtub\train\bathtub_0062.off,bathtub,train,3670,5978,5978,9785,11410.29662125178,1.9087147241973559,0.00013781099999995463,870.0,29.0,60.0,14.5,68.20007331374359,-0.3259686594005487,8.245922667574932,0.9074083051771151,41.82228183206915
D:\research\data\ModelNet10\bathtub\train\bathtub_0063.off,bathtub,train,4654,5714,5714,10276,24043.06695488838,4.381025319768298,2.100000002199843e-07,473.5261573251999,40.63609,62.22506,16.7126,76.1745423435658,3.8265264976364626,1.621773205844526,1.1696907898580982,38.48540533598574
D:\research\data\ModelNet10\bathtub\train\bathtub_0064.off,bathtub,train,202,226,226,425,8369.9830487141,37.03532322439866,5.943900000304758e-06,790.4996001000001,27.5591,66.9291,23.622,76.1380805091644,0.5600027722772274,-13.42569439108911,-1.434466752475248,50.791339638327266
D:\research\data\ModelNet10\bathtub\train\bathtub_0065.off,bathtub,train,2304,3292,3292,5570,1245.6647195803823,0.37839147010339863,0.000689985014788115,16.8838061863474,13.84857,25.22226,9.93693,30.441548389945606,4.815972224129741e-06,0.5181002795138897,-1.2955355659722239,14.279839411687256
D:\research\data\ModelNet10\bathtub\train\bathtub_0066.off,bathtub,train,4570,5568,5568,10061,19940.407928478722,3.5825382552063902,3.4413999999999105e-05,1223.4375,46.5,67.5,16.75,83.66039983170054,3.217325067833702,-13.54749925601749,1.8947911115973708,55.16376837739784
D:\research\data\ModelNet10\bathtub\train\bathtub_0067.off,bathtub,train,1720,658,658,1847,1128.7336560649287,1.7154006931077947,0.0013553589421009572,122.11560000000001,10.8,22.8,6.72,26.108205606667035,-0.961472269767442,0.4168814941860472,-0.011636040697673563,13.804303032686564
D:\research\data\ModelNet10\bathtub\train\bathtub_0068.off,bathtub,train,558,552,552,1106,10327.943846262398,18.710043199750704,0.012289140000000016,406.60300036179984,30.7087,66.1417,22.8346,76.41444687845356,2.7870219068100406,1.621863799305679e-05,-3.0128643369175507,36.239375165686454
D:\research\data\ModelNet10\bathtub\train\bathtub_0069.off,bathtub,train,2654,2448,2448,4999,16450.183160296136,6.741878344383674,2.0000000000006695e-06,84.75164600000001,42.41,93.9271,26.2483,106.3479264833123,8.930749811605098,-1.2776993594574242,-6.8104927581009225,51.113833535680314
D:\research\data\ModelNet10\bathtub\train\bathtub_0070.off,bathtub,train,34280,24720,24720,53695,14638.789055957684,0.5934323437634874,4.5999999999892156e-07,328.40682350000003,29.3504,66.7323,20.667,75.77447282858522,13.70060815798951,-0.06884294130656703,8.332998019253145,47.66050136021468
D:\research\data\ModelNet10\bathtub\train\bathtub_0071.off,bathtub,train,2071,1952,1952,3955,8645944.818754796,4442.931561538971,0.027446650000021222,640752.3557914998,852.85,2008.696,775.299,2315.8802391999893,7.038209415741175,693.3325702559184,131.68224215354877,1815.1999773812997
D:\research\data\ModelNet10\bathtub\train\bathtub_0072.off,bathtub,train,5712,5616,5616,10975,77617.77867513454,13.862793119330997,3.8164119274557577e-07,6542.18150625,78.8283,198.8745,43.6053,218.3263378963473,-1.849020063025215,74.12472886904752,11.954480374649798,181.50602117379242
D:\research\data\ModelNet10\bathtub\train\bathtub_0073.off,bathtub,train,383,319,319,666,11687.650537277563,37.58086989478322,0.008817997400000875,570.0,24.0,60.0,25.0,69.28924880528002,0.03537101827675981,20.237055352480354,4.8524804177545695,54.49514164294196
D:\research\data\ModelNet10\bathtub\train\bathtub_0074.off,bathtub,train,521,461,461,951,39264.430245860705,85.91779047234292,0.010967677499999412,3704.75,58.0,127.75,30.9185,143.66633614820836,1.4122480614203459,49.98213888675622,5.476124280230327,119.6939547507759
D:\research\data\ModelNet10\bathtub\train\bathtub_0075.off,bathtub,train,10396,15520,15520,25600,11271.32116363608,0.7262449203373806,6.900000000011004e-07,616.5530438001624,35.43306,74.80312,18.8976,84.9006936865536,6.609148216814222,-2.196834328780297,1.217396658522521,47.186202983486154
D:\research\data\ModelNet10\bathtub\train\bathtub_0076.off,bathtub,train,3113,4014,4014,7103,16896.090590072723,4.219802844673535,4.347500000000425e-05,640.0,32.0,64.0,20.125,74.33044884164228,0.15216436877609996,15.45186366527465,0.2384183070992514,51.14803116930827
D:\research\data\ModelNet10\bathtub\train\bathtub_0077.off,bathtub,train,3843,6138,6138,9874,15368.631300966059,2.5038500001573945,6.519999999913118e-08,279.0006034162,38.5932,71.43542,17.7165,83.10432412977318,0.008909522248233964,2.3585893926619916,-1.4706863778297625,39.46218200142107
D:\research\data\ModelNet10\bathtub\train\bathtub_0078.off,bathtub,train,3024,3038,3038,6001,101179.85838627147,33.370665694680596,1.2750000001617804e-05,10844.968699199999,101.91,212.83424,56.8832,242.73392893993537,-7.809636312830672,34.69028295502642,17.97810119047593,159.74783350112932
D:\research\data\ModelNet10\bathtub\train\bathtub_0079.off,bathtub,train,21538,39765,39765,61266,11059.178534287286,0.2786178553973589,1.118939229807892e-05,499.08347749999996,36.6789,75.804,26.420724,88.25895296169207,-2.8619924087659,3.2234018478966786,-1.1405331118025173,41.98534436883751
D:\research\data\ModelNet10\bathtub\train\bathtub_0080.off,bathtub,train,672,648,648,1310,15912.905129312157,24.556952360049632,0.026098783999999854,1077.75,36.0,59.875,21.5965,73.12608588766392,0.3441699107142846,-8.212632440476188,5.651020976190476,45.41497209717486
D:\research\data\ModelNet10\bathtub\train\bathtub_0081.off,bathtub,train,2255,2147,2147,4288,12971.358898018354,6.041620353059321,4.405508638621564e-05,743.9996931000001,31.5509,62.9921,23.622,74.30654639545563,-7.814175441241744,-15.02834898447892,1.6001102172948765,53.83554203941049
D:\research\data\ModelNet10\bathtub\train\bathtub_0082.off,bathtub,train,1536,2120,2120,3572,21797.106722183067,10.35984159799578,0.003879679999999572,922.2524074640501,39.3701,78.7402,34.6641,94.61302076807398,13.765648164062496,23.97791354166648,10.610779979166642,71.91297309196177
D:\research\data\ModelNet10\bathtub\train\bathtub_0083.off,bathtub,train,4230,5978,5978,10191,11410.296621252288,1.9087147241974405,0.00013781099999995463,870.0,29.0,60.0,14.5,68.20007331374359,-0.3070905484633598,7.170789056737584,0.848287687943255,40.82278472970172
D:\research\data\ModelNet10\bathtub\train\bathtub_0084.off,bathtub,train,2128,3260,3260,5343,33687.42675571516,10.416644018464797,1.0895000000565869e-05,1386.31250295,40.9446,67.7165,24.409402,82.81185632146887,-0.006284774436090063,-1.0712651315789463,-4.371342439849445,43.75167057165639
D:\research\data\ModelNet10\bathtub\train\bathtub_0085.off,bathtub,train,35662,57715,57715,92973,78386.46826663055,1.365594123214391,5.000000000012217e-07,3312.3639934000003,90.551,168.268,55.1031,198.8717050125784,-5.495363243789214,-32.72526644607677,3.620955860579628,131.16971384608027
D:\research\data\ModelNet10\bathtub\train\bathtub_0086.off,bathtub,train,17197,28854,28854,46173,7523.207010419574,0.26078781927411226,4.4999999921277174e-08,116.97658429618897,30.0896,60.529,23.6823,71.62398482666265,-0.07975619927896294,2.584912098156691,-6.060529695063114,37.04889802719818
D:\research\data\ModelNet10\bathtub\train\bathtub_0087.off,bathtub,train,4510,4476,4476,8969,88609.425034703,19.80098883456977,8.899999999989212e-05,8647.59375,83.25,207.75,80.0,237.6775652012617,-1.5567924611973287,59.12707937915755,30.758536585365853,182.8691214551917
D:\research\data\ModelNet10\bathtub\train\bathtub_0088.off,bathtub,train,314,266,266,556,160185.9671650708,602.2028840792124,0.079371697499996,17304.080625,146.25,236.637,77.25,288.710399481903,0.8521305095541425,94.61156853503194,27.854299363057326,235.013461675207
D:\research\data\ModelNet10\bathtub\train\bathtub_0089.off,bathtub,train,16758,24864,24864,41352,27266.394014139783,1.096621380877572,2.4750000003764274e-09,31.001375008449994,44.848742,72.834658,49.7362,98.9443614128644,8.427374797947202,0.950397976608189,-0.05767982933518325,43.464168962618324
D:\research\data\ModelNet10\bathtub\train\bathtub_0090.off,bathtub,train,6550,5594,5594,11666,93629.5674488585,16.76447044742335,7.405200000176748e-05,4351.538071895,119.6615,176.4472,37.0625,216.3934330712002,-5.5302765984732485,41.2683807071758,9.03328126717557,147.1808991863426
D:\research\data\ModelNet10\bathtub\train\bathtub_0091.off,bathtub,train,1118,1264,1264,2322,22125.328527607962,17.53195604406341,0.009300360000000112,1053.0,62.0,78.0,31.4135,104.47395839274972,16.784286225402504,4.3511304651162925,8.471789552772837,68.9003650032402
D:\research\data\ModelNet10\bathtub\train\bathtub_0092.off,bathtub,train,6444,11328,11328,17768,23414.121801883262,2.0669245940927974,0.03292386777945196,28.710851820530735,53.9988,53.999,20.53423,79.07854958288563,3.332439045623828,0.7427746828057115,1.4164923348851814,40.5481956459791
D:\research\data\ModelNet10\bathtub\train\bathtub_0093.off,bathtub,train,2056,2896,2896,4916,19689.173444763037,6.923056766794323,9.545000000170346e-06,577.347170281595,35.7599,78.91003,39.7572,95.32155178369109,-8.034501488326878,-9.110680233463045,2.4737886673151728,50.84505187266827
D:\research\data\ModelNet10\bathtub\train\bathtub_0094.off,bathtub,train,19133,28633,28633,47615,8234.891117571562,0.2880238927484724,1.9999999998507892e-08,355.7980423586532,27.5097,64.009,23.90734,73.65797024739143,0.22601088956255433,-6.195227904667272,-4.281772658756927,41.15897450620901
D:\research\data\ModelNet10\bathtub\train\bathtub_0095.off,bathtub,train,22456,26834,26834,48590,22872.138562112003,0.8566344030753553,6.000000002085846e-09,516.0914550480001,62.9921,62.9921,19.685,91.23326449174117,2.701325739757743,7.4105440661739905,-3.367890751246605,51.69384941540971
D:\research\data\ModelNet10\bathtub\train\bathtub_0096.off,bathtub,train,16928,29114,29114,46128,1356205861.659574,46720.60981326881,2.2850771577215914e-12,3264785.995418619,11694.941,21054.81,8337.045,25486.917986716366,-539.8969828686292,1325.6714663316736,-407.0855589898406,12259.519146698492
D:\research\data\ModelNet10\bathtub\train\bathtub_0097.off,bathtub,train,2135,3474,3474,5568,17163.224999169437,4.954741627935717,0.0009586079999999686,747.7196915654999,49.2126,62.9921,45.08651,91.77514938778417,0.04301546604215465,-20.895282318501103,8.505230488992897,65.6996872611452
D:\research\data\ModelNet10\bathtub\train\bathtub_0098.off,bathtub,train,838,860,860,1656,39983.73887256389,46.70997531841586,0.001811920000000063,2321.71875,48.75,95.25,36.0382,112.90649608964048,-1.250453818615757,31.180919212410473,7.16545274463006,86.61003685064468
D:\research\data\ModelNet10\bathtub\train\bathtub_0099.off,bathtub,train,15788,25598,25598,41297,18438.301179791993,0.7204149870982388,4.47424742317788e-06,545.267909125,48.1264,89.9447,35.8975,108.14263701843042,-18.25756770053202,-0.625685550291303,13.015086588548556,60.11111515758815
D:\research\data\ModelNet10\bathtub\train\bathtub_0100.off,bathtub,train,1707,2613,2613,4275,25751.93119895864,9.992988435761978,1.4024845665181163e-06,2057.8530071299997,50.9449,94.685,23.0709,109.96771566155223,6.853586189806642,13.422944786174588,-2.300665266549494,64.81931044302877
D:\research\data\ModelNet10\bathtub\train\bathtub_0101.off,bathtub,train,4996,6273,6273,11208,24750.75200314165,3.9462295923376662,8.085000000112447e-06,1516.833,45.0,81.0328,40.3498,101.0911521147128,0.16127233386709286,25.571739637708145,8.167182485988864,73.35082899581728
D:\research\data\ModelNet10\bathtub\train\bathtub_0102.off,bathtub,train,9278,6940,6940,15006,7186.351281165569,1.0457437836387442,2.6499999493390103e-08,253.99928839352575,27.5591,66.9291,16.4173,74.2195133297841,0.23637336538047354,9.427769269239095,0.6863460732916342,45.32475905052912
D:\research\data\ModelNet10\bathtub\train\bathtub_0103.off,bathtub,train,9901,16349,16349,26223,41366.98800381429,2.5302457645002394,5.1999999915302306e-08,88.28765964750002,51.5672,102.567,39.3716,121.36428012969878,1.2805802842137124,-0.2797742131097798,-1.1208348368852037,52.35321383275339
D:\research\data\ModelNet10\bathtub\train\bathtub_0104.off,bathtub,train,2501,2201,2201,4525,48518.674527895906,22.338247941020125,0.0008735252992901304,4062.13671875,96.125,100.875,20.625,140.85869470856247,0.4278361303478686,26.368336836065527,7.1881599112355365,91.01384158213041
D:\research\data\ModelNet10\bathtub\train\bathtub_0105.off,bathtub,train,15252,15048,15048,29584,30321.00414501197,2.015622159476977,7.934733769465136e-07,802.89949656,35.4331,72.8346,33.36,87.59722103337526,-1.3294308725412878,-0.6452268473643149,-0.1525954773144535,44.82784161617973
D:\research\data\ModelNet10\bathtub\train\bathtub_0106.off,bathtub,train,11057,15775,15775,26542,8203.67907039634,0.5200430472517434,1.3100000000754869e-06,882.0,53.6568,53.6568,20.0,78.47359028666905,5.347997698290578,-5.441123528082012,2.6550593831961793,36.73878815735307
D:\research\data\ModelNet10\bed\test\bed_0516.off,bed,test,15069,12748,12748,26550,113503.19746011682,8.96903970447389,3.450000000009587e-07,4316.120522250701,76.210144,129.4999,75.25,168.0499111826922,13.326426272081953,4.390966696529353,-18.76656406569774,94.25016998557572
D:\research\data\ModelNet10\bed\test\bed_0517.off,bed,test,21345,33369,33369,54284,46390.68900147897,1.3915258564244413,1.350000000427832e-07,282.86647540050035,82.93131,87.352,35.87369,125.6777455102223,-0.4867941370344709,-0.6579466854064872,-0.007938049894593697,56.42479607436359
